Site ID,samples22k,Site Name,Lat,Long,Elev,Preferred Units,Biome,Region,Country,Site Type,Water Depth (m),Basin Size,Catchment Size,Landscape,Local Veg,Regional Veg,Streams,Have Pub?,Original Dating Type,Record Source,Age Model,Data Source,Database (Source),Project,Published,Version,ID_Status
722,280,Xere Wapo C,-22.29,166.97,220,XCM3,27,AUST,AUST,LACU,2,SMAL,SMAL,UPPL,Gymnostoma/Dacrydium,Maquis/Rainforest,NOTK,Yes,RADI,Stevenson/Hope(mjp),SMSP,RAW0,INDO,QUAVIDA,No,GCD2,BART
723,27,Ajkwa 1,-4.867,136.968,1.3,PPOL,1,TROP,INDO,COAS,-9999,NOTK,NOTK,COPL,Bruguiera mangrove forest,Mangroves and Nipa forest,NOTK,No,RADI,Geoff Hope(cr/mjp),AUTH,RAW0,INDO,QUAVIDA,No,GCD2,BART
724,61,Ajkwa 2,-4.867,136.968,1.3,PPOL,1,TROP,INDO,COAS,-9999,NOTK,NOTK,COPL,Bruguiera mangrove forest,Mangroves and Nipa forest,NOTK,No,RADI,Geoff Hope(cr/mjp),AUTH,RAW0,INDO,QUAVIDA,No,GCD2,BART
725,41,Ajkwa 3,-4.867,136.968,1.3,PPOL,1,TROP,INDO,COAS,-9999,NOTK,NOTK,COPL,Bruguiera mangrove forest,Mangroves and Nipa forest,NOTK,No,RADI,Geoff Hope(cr/mjp),AUTH,RAW0,INDO,QUAVIDA,No,GCD2,BART
726,27,Ajkwa 4,-4.867,136.968,1.3,PPOL,1,TROP,INDO,COAS,-9999,NOTK,NOTK,COPL,Bruguiera mangrove forest,Mangroves and Nipa forest,NOTK,No,RADI,Geoff Hope(cr/mjp),AUTH,RAW0,INDO,QUAVIDA,No,GCD2,BART
727,41,Ajkwa 5,-4.867,136.968,1.3,PPOL,1,TROP,INDO,COAS,-9999,NOTK,NOTK,COPL,Bruguiera mangrove forest,Mangroves and Nipa forest,NOTK,No,RADI,Geoff Hope(cr/mjp),AUTH,RAW0,INDO,QUAVIDA,No,GCD2,BART
728,9,Anggi Lake,-1.403,133.902,1945,CPRA,5,TROP,PAPU,LTEC,0,NOTK,NOTK,NOTK,Sedge swamp and aquatics,Open gardens and grassland,NOTK,Yes,RADI,Geoff Hope(cr/mjp),AUTH,RAW0,INDO,QUAVIDA,No,GCD2,BART
729,8,Anumon Swamp,-20.163,169.828,45,MMML,27,TROP,VANU,TFEN,0,NOTK,NOTK,NOTK,,,NOTK,Yes,CALS,Geoff Hope(cr/mjp),AUTH,RAW0,INDO,QUAVIDA,No,GCD2,BART
730,18,Aru,-5.917,134.2,1,MMML,27,ASIA,INDO,TERR,0,NOTK,NOTK,NOTK,,,NOTK,Yes,CALS,Geoff Hope(cr/mjp),AUTH,RAW0,INDO,QUAVIDA,No,GCD2,BART
731,21,Cameron's Lagoon,-41.967,146.683,1045,MMML,22,AUST,AUST,TBOG,0,NOTK,NOTK,NOTK,,,NOTK,Yes,CALS,Geoff Hope(cr/mjp),AUTH,RAW0,INDO,QUAVIDA,No,GCD2,BART
732,56,Hogayaku,-3.983,137.383,3580,SQCU,13,ASIA,INDO,LMOR,0,NOTK,NOTK,NOTK,Sedge swamp within subalpine forest,subalpine forest,NOTK,Yes,RADI,Hope(cr/mjp),SMSP,RAW0,INDO,QUAVIDA,No,GCD2,BART
733,60,Lake Hordorli,-2.533,140.55,680,MMML,1,ASIA,INDO,TBOG,0,NOTK,NOTK,NOTK,open sedgeland surround by montane forest,Primary Lower montane forest c Araucaria,NOTK,Yes,RADI,Hope(cr/mjp),SMSP,RAW0,INDO,QUAVIDA,No,GCD2,BART
734,6,Koumac,-20.65,164.283,2,MMML,21,TROP,NEWC,CSLT,0,NOTK,NOTK,COPL,no vegetation (salt scald),Mangrove and Melaleuca scrub,NOTK,Yes,RADI,Hope(cr/mjp),AUTH,RAW0,INDO,QUAVIDA,No,GCD2,BART
735,16,Mago Island,-17.44,179.157,2,SQCU,1,TROP,FIJI,TFBU,0,SMAL,SMAL,COPL,grassland,secondary forest,NOTK,Yes,RADI,Hope(cr/mjp),AUTH,RAW0,INDO,QUAVIDA,No,GCD2,BART
736,16,Doge Doge,-17.9066,177.2776,8,SQCU,1,TROP,FIJI,FLUV,0.5,VESM,SMAL,COPL,sedge,grassland,NOTK,Yes,RADI,Hope(cr/mjp),AUTH,RAW0,INDO,QUAVIDA,No,GCD2,BART
737,78,Plum Swamp,-22.26,166.61,40,SQCU,27,TROP,NEWC,TBOG,0,NOTK,NOTK,DIUP,cyperaceous species and herbaceous maquis,herbaceous maquis and secondary woodland,NOTK,Yes,RADI,Hope(cr/mjp),AUTH,RAW0,INDO,QUAVIDA,No,GCD2,BART
738,62,Saint Louis Lac,-22.23,166.55,5,SQCU,27,TROP,NEWC,TBOG,0,SMAL,SMAL,COPL,savanna dominated by Imperata cylindrica and Melaleuca quinquenervia,"savanna, lowland rainforest, cultivated ridges, swamp, mangrove",INOU,Yes,RADI,Hope(cr/mjp),SMSP,RAW0,INDO,QUAVIDA,No,GCD2,BART
739,494,Blue Lake Kosciuzko,-36.141,148.437,1950,XARE,23,AUST,AUST,LACU,28,SMAL,SMAL,MOUN,alpine heaths and tundra,alpine heaths and tundra,CLOS,No,NOTK,sm (pers comm)/mjp,NOTK,RAW0,INDO,QUAVIDA,No,GCD3,BART
740,250,Grey Pole Swamp Broughton Island,-32.6149,152.3173,9,SQCU,5,AUST,AUST,TBOG,0,NOTK,NOTK,NOTK,grassland/fernlands,grassland/fernlands,NOTK,Yes,CALS,sph/mjp,NOTK,DIGI,OZ,QUAVIDA,No,GCD2,BART
741,272,Griffith Swamp,-33.2833,151,20,XARE,5,AUST,AUST,TBOG,0.1,SMAL,MEDI,LRVA,woodland/low open woodland,woodland/low open woodland,OUTO,Yes,CALO,Mooney,AUTH,RAW0,NOTA,QUAVIDA,No,GCD2,BART
742,40,Hopwoods Lagoon,-33.217,150.9933,38,SQCU,6,AUST,AUST,LACU,0,NOTK,NOTK,NOTK,eucalypt woodland,eucalypt woodland,NOTK,Yes,CALS,sph/mjp,NOTK,DIGI,OZ,QUAVIDA,No,GCD2,BART
743,180,Howes Waterhole Swamp,-33.01667,150.6667,280,XARE,6,AUST,AUST,TFEN,0,NOTK,NOTK,NOTK,eucalypt woodland,eucalypt woodland,NOTK,Yes,NOTK,sph/mjp,AUTH,RAW0,,QUAVIDA,No,GCD2,BART
744,100,Kings Tableland Swamp_short core study,-33.7333,150.4833,780,XFRS,6,AUST,AUST,TFEN,0,NOTK,NOTK,NOTK,,,NOTK,No,NOTK,sph/mjp,NOTK,DIGI,OZ,QUAVIDA,No,GCD2,BART
745,108,Kings Waterhole,-33.0167,150.6667,280,XARE,6,AUST,AUST,TBOG,0.1,SMAL,MEDI,DIUP,graminoid fen,Eucalypt woodlands and gully forests,OUTO,Yes,NOTK,Mooney,AUTH,RAW0,NOTA,QUAVIDA,No,GCD2,BART
746,30,Lake Couridjah Thirlmere Lakes,-34.2322,150.542,310,C250,5,AUST,AUST,LACU,0,NOTK,NOTK,NOTK,Eucalypt woodland/ forests,Eucalypt woodland/ forests,NOTK,Yes,NOTK,sph/mjp,NOTK,RAW0,INDO,QUAVIDA,No,GCD2,BART
747,32,Lake Curlip,-37.8333,148.565,2,CCMY,6,AUST,AUST,LACU,0,NOTK,NOTK,NOTK,Open Forest,,NOTK,Yes,NOTK,sph/mjp,NOTK,DIGI,,QUAVIDA,No,GCD2,BART
748,70,Lashmars Lagoon,-35.8,138.0667,2,XCM3,15,AUST,AUST,LACU,0,NOTK,NOTK,NOTK,Open woodland,Open woodland,NOTK,Yes,NOTK,sph/ald,LINE,DIGI,,QUAVIDA,No,GCD3,BART
749,56,Main Lake Tower Hill,-38.3167,142.3667,20,XCM3,6,AUST,AUST,LACU,0,NOTK,NOTK,NOTK,Open forest/woodland,Open forest/woodland,NOTK,Yes,RADI,Mooney,AUTH,DIGI,NOTA,QUAVIDA,No,GCD2,BART
751,69,Lough Maumeen,53.4833,-9.65,250,PPOL,16,EURO,UK00,LGLA,5,NOTK,NOTK,NOTK,thin peat covering, eroded peatland which drains into the lake,INOU,Yes,RADI,Huang 2002/Jones(mjp),NOTK,DIGI,NOTA,NOTA,No,GCD2,BART
752,24,Derrycunihy Wood,52.0167,-9.4167,75,XCM3,4,EURO,UK00,HOLL,-9999,NOTK,NOTK,NOTK,"oakwoods;  Quercus petraea, Ilex aquifolium, Betula pubescens and Sorbus aucuparia","semi-natural woodland, oakwood, yew-wood and carr-wood., rich in Atlantic bryophyte flora",NOTA,Yes,RADI,Mitchell 1988/Jones(mjp),NOTK,DIGI,NOTA,NOTA,No,GCD2,BART
753,21,Camillan Wood,52.0333,-9.5667,17,XCM3,4,EURO,UK00,HOLL,-9999,NOTK,NOTK,NOTK,"oakwoods; Quercus petraea, Ilex aquifolium, Betula pubescens and Sorbus aucuparia","semi-natural woodland, oakwood, yew-wood and carr-wood., rich in Atlantic bryophyte flora",NOTA,Yes,RADI,Mitchell 1988/Jones(mjp),NOTK,DIGI,NOTA,NOTA,No,GCD2,BART
754,126,Mongan Bog,53.33,-7.93,45,PPOL,4,EURO,UK00,TBOG,-9999,NOTK,NOTK,NOTK,raised bog,raised bog,NOTA,Yes,RADI,Barber 2003 / Jones(mjp),NOTK,DIGI,NOTA,NOTA,No,GCD2,BART
755,63,Abbeyknockmoy Bog,53.4408,-8.7675,60,PPOL,16,EURO,UK00,TBOG,-9999,NOTK,NOTK,NOTK,raised bog with extensive 'domestic' peat cutting,raised bog subject to extensive 'domestic' peat cutting,NOTA,Yes,RADI,Barber 2003/Jones(mjp),NOTK,DIGI,NOTA,NOTA,No,GCD2,BART
756,36,Loch an t'Suidhe,56.3028,-6.2408,85,XFRP,4,EURO,UK00,LACU,-9999,NOTK,NOTK,NOTK,Mire,Flat bog,NOTK,Yes,RADI,Edwards et al. 2007/Jones(mjp),NOTK,DIGI,NOTA,NOTA,No,GCD2,BART
757,79,Loch Buailaval Beag,58.2667,-6.7667,50,XCM3,4,EURO,UK00,LACU,3.5,NOTK,NOTK,NOTK,blanket peat or heathland,blanket peat or heathland,CLOS,Yes,RADI,Fossit 1996/Jones(mjp),NOTK,DIGI,NOTA,NOTA,No,GCD2,BART
758,105,Loch a'Phuinnd,57.3667,-7.2667,10,XCM3,4,EURO,UK00,LACU,5.7,NOTK,NOTK,NOTK,blanket peat or heathland,blanket peat or heathland,CLOS,Yes,RADI,Fossit 1996/Jones(mjp),NOTK,DIGI,NOTA,NOTA,No,GCD2,BART
766,51,Gorte Mire,51.06,-3.6789,291,C550,-9999,EURO,UK00,TMIR,-9999,NOTK,NOTK,NOTK,"dwarf shrubs such as Calluna vulgaris and Ulea europaeus,  acid grassland of Molina caerulea and some Pteridium, Steep-sided valleys are Quercus and Corylus"," dwarf shrubs such as Calluna vulgaris and Ulea europaeus, small patches of acid grassland dominated by Molina caerulea and some Pteridium",NOTK,Yes,RADI,Jones(mjp),SMSP,DIGI,,,No,GCD2,BART
769,1575,Little Lake,44.168015,-123.583526,703,X125,5,WNA0,US00,LTEC,0,SMAL,SMAL,MOUN,"Doulgas fir, sitka spruce","douglas fir, sitka spruce",NOTK,Yes,CALO,Long (mjp),AUTH,AUTH,NOTA,,No,GCD3,BART
771,37,Braamhoek,-28.2333,25.5833,1700,100P,15,AFRI,SOAF,TFEN,0,LARG,MEDI,LOPL,Drakensberg Mountains,"South African grassland, interior veld type",INOU,Yes,CALO,Norstrom(mjp),AUTH,AUTH,NOTA,,No,GCD2,BART
772,340,Eski Ac_g_l,38.55,34.54,1270,PCMY,17,EURO,TRKY,LEXP,0,SMAL,SMAL,UPPL,marsh prior to 1972,"oak parkland, mostly now cultivated",CLOS,Yes,CALO,Turner,AUTH,AUTH,NOTA,,No,GCD2,BART
773,91,Nar,38.37,34.45,1363,PCMY,7,EURO,TRKY,LVOL,0,SMAL,SMAL,ROUP,reed beds around lake,"oak parkland, mostly now cultivated",INON,Yes,CALO,Turner,AUTH,AUTH,NOTA,,No,GCD2,BART
774,28,Moreletta River,-28.8264,30.9919,417,XFRG,3,AFRI,SOAF,NOTK,0,NOTK,NOTK,NOTK,,,NOTK,Yes,RADI,Scott (2002)(mjp),LINE,AUTH,NOTA,,No,GCD2,BART
776,72,Guallar,41.4083,-0.2278,336,MM2G,5,EURO,SPAI,LACU,0.3,VESM,SMAL,UPPL,evergreen oak,Mediterranean,MARI,Yes,RADI,Davis & Stevenson,AUTH,RAW0,NOTA,,No,GCD2,BART
777,41,Aire Crossing,-38.6467,143.4797,180,SQCU,6,AUST,AUST,TERR,0,NOTK,NOTK,NOTK,,,NOTK,No,NOTK,,NOTK,DIGI,NOTA,QUAVIDA,No,GCD2,BART
778,28,Bondi Lake South Core,-36.806075,149.93781,22,SQC0,5,AUST,AUST,COAS,4.5,SMAL,SMAL,COPL,Open Eucalyptus botryoides forest and Banksia integrifolia-Acacia shurbland,Disturbed open Eucalyptus forest,NOTK,Yes,RADI,Dodson et al 1993,OTHE,DIGI,OZ,QUAVIDA,No,GCD2,BART
779,33,Lake Condah,-38.0667,141.8333,60,XCM3,6,AUST,AUST,LACU,0,MEDI,MEDI,LOPL,"mostly agriculture, with grassland and aquatcs on dry lake bed","eucalypt woodlands, with Leptospermum shrubs in swamps",CLOS,Yes,RADI,Builth et al 2008,SMSP,RAW0,NOTA,QUAVIDA,No,GCD2,BART
780,15,Tea Tree Swamp Core DRA,-37.21667,148.8333,900,PTCT,6,AUST,AUST,TFEN,0,NOTK,NOTK,NOTK,Open forest,Open forest,NOTK,No,CALS,Gell et al. 1993,AUTH,DIGI,OZ,QUAVIDA,No,GCD2,BART
781,15,Tea Tree Swamp Core DRE,-37.21667,148.8333,900,PTCT,6,AUST,AUST,TFEN,0,NOTK,NOTK,NOTK,Open forest,Open forest,NOTK,No,CALS,Gell et al. 1993,AUTH,DIGI,OZ,QUAVIDA,No,GCD2,BART
782,69,Tea Tree Swamp Core DRN-A,-37.21667,148.8333,900,PTCT,6,AUST,AUST,TFEN,0,NOTK,NOTK,NOTK,Open forest,Open forest,NOTK,No,CALS,Gell et al. 1993,AUTH,DIGI,OZ,QUAVIDA,No,GCD2,BART
783,11,Wildes Meadow Swamp,-34.6208,150.5111,670,PTCT,6,AUST,AUST,TFEN,0,NOTK,NOTK,NOTK,Open Eucalypt forest (some rainforest),Open Eucalypt forest,NOTK,No,CALS,Kodela 1996,OTHE,DIGI,OZ,QUAVIDA,No,GCD2,BART
784,20,South Salvation Creek Swamp,-33.6326,151.2587,132,PTCT,5,AUST,AUST,TFEN,0,NOTK,NOTK,NOTK,Heath/low open woodland,Heath/low open woodland,NOTK,No,CALS,Kodela & Dodson 1988,OTHE,DIGI,OZ,QUAVIDA,No,GCD2,BART
785,37,Bridgewater Lake Core B,-38.3,141.383333,20,PTCT,6,AUST,AUST,LACU,0,NOTK,NOTK,NOTK,Open Forest,Open Forest,NOTK,Yes,CALS,Head 1988,LINE,DIGI,OZ,QUAVIDA,No,GCD2,BART
786,37,Kelela Swamp,-4.0207,138.9125,1650,SQCU,13,TROP,PAPU,TBOG,0,MEDI,MEDI,BARA,Cyperaceace-Poaceae dominated peats,"Montane rainforest, Mixed Castanopsis-Nothogafus dominated",NOTK,No,NOTK,Haberle et al 1991,AUTH,DIGI,OZ,QUAVIDA,No,GCD2,BART
787,29,Kosipe A,-8.4667,147.2,1960,SQCY,6,TROP,PAPU,TMSH,0,MEDI,SMAL,MOUN,sedge swamp,subalpine tundra,CLOS,No,RADI,Hope,AUTH,RAW0,INDO,QUAVIDA,No,GCD2,BART
788,44,Kosipe C,-8.4667,147.2,1960,SQCY,6,TROP,PAPU,TMSH,0,MEDI,SMAL,MOUN,sedge swamp,subalpine tundra,CLOS,No,RADI,Hope,AUTH,RAW0,INDO,QUAVIDA,No,GCD2,BART
789,31,Laravita,-8.3909,147.352,3570,MMML,6,TROP,PAPU,TBOG,0,SMAL,SMAL,MOUN,Swamp,subalpine tundra,CLOS,No,RADI,Hope,AUTH,RAW0,INDO,QUAVIDA,No,GCD2,BART
790,521,Aguai Ramata,-6.5639,145.211,1950,XCM3,1,TROP,PAPU,LVOL,2.9,SMAL,SMAL,MOUN,"Montane rainforest, Mixed Castanopsis-Nothogafus dominated","Montane rainforest, Mixed Castanopsis-Nothogafus dominated",NOTK,No,RADI,Haberle,AUTH,RAW0,OZ,QUAVIDA,No,GCD2,BART
791,325,Sondambile,-6.3453,147.1116,2850,XCM3,1,TROP,PAPU,LGLA,4.8,VESM,SMAL,MOUN,Poaceae alpine peats,Alpine grassland,NOTK,No,RADI,Haberle,LINE,RAW0,OZ,QUAVIDA,No,GCD2,BART
792,28,Greens Bush,-38.4333,144.9333,160,PTC0,6,AUST,AUST,COAS,0,NOTK,NOTK,NOTK,NOTK,NOTK,NOTK,No,NOTK,Jenkins & Kershaw 1997 (1992),LINE,AUTH,NOTA,QUAVIDA,No,GCD3,BART
793,21,Ingar Swamp,-33.7699,150.4563,584,GT15,6,AUST,AUST,TFEN,0,NOTK,NOTK,NOTK,NOTK,NOTK,NOTK,No,RADI,"Chalson (1989) PhD Thesis, UNSW",SMSP,DIGI,OZ,QUAVIDA,No,GCD2,BART
794,26,Katoomba Swamp,-33.7173,150.3189,950,GT15,6,AUST,AUST,TFEN,0,NOTK,NOTK,NOTK,NOTK,NOTK,NOTK,No,RADI,Chalson (1989) PhD,LINE,DIGI,OZ,QUAVIDA,No,GCD2,BART
799,284,Wanum,-6.6365,146.7986,35,XCM3,1,TROP,PAPU,LNAT,3.5,MEDI,MEDI,LOPL,Grassland,Lowland Rainforest,NOTK,No,AMS0,Haberle,SMSP,RAW0,OZ,QUAVIDA,No,GCD2,BART
800,25,Kings Tableland Swamp,-33.7333,150.4833,780,GT15,6,AUST,AUST,TFEN,0,NOTK,NOTK,NOTK,,,NOTK,No,NOTK,sph/mjp,SMSP,DIGI,OZ,QUAVIDA,No,GCD2,BART
801,53,Lake Johnston,-41.8666,145.55,900,GRGR,5,AUST,AUST,LACU,0,NOTK,NOTK,NOTK,subalpine closed forest,subalpine closed forest,NOTK,No,RADI,sph/mjp,SMSP,DIGI,OZ,QUAVIDA,No,GCD2,BART
802,29,Loch Sport Swamp,-37.9666,147.6833,2,PTC2,6,AUST,AUST,TFEN,0,NOTK,NOTK,NOTK,Open forest/woodland,Open forest/woodland,NOTK,No,RADI,sph/mjp,SMSP,DIGI,NOTA,QUAVIDA,No,GCD2,BART
803,33,Long Swamp,-38.0833,141.0833,2,PTC0,6,AUST,AUST,TFEN,0,NOTK,NOTK,NOTK,NOTK,NOTK,NOTK,No,RADI,Head (1988) mjp,SMSP,DIGI,OZ,QUAVIDA,No,GCD2,BART
804,116,Yawi Ti,-6.6147,143.8863,1150,XCM3,1,TROP,PAPU,TBOG,0,MEDI,MEDI,BARA,"Swamp forest peats, with Pandanus-Araucaria-Syzygium dominants","Montane rainforest, Mixed Castanopsis-Nothogafus dominated",NOTK,No,RADI,Haberle,AUTH,RAW0,OZ,QUAVIDA,No,GCD2,BART
807,66,Xere Wapo B,-22.29,166.97,220,SQCU,27,AUST,AUST,LACU,2,SMAL,SMAL,UPPL,Gymnostoma/Dacrydium,Maquis/Rainforest,NOTK,Yes,RADI,Stevenson/Hope(mjp),SMSP,RAW0,INDO,QUAVIDA,No,GCD2,BART
808,261,Xere Wapo D,-22.29,166.97,220,XCM3,27,AUST,AUST,LACU,2,SMAL,SMAL,UPPL,Gymnostoma/Dacrydium,Maquis/Rainforest,NOTK,Yes,RADI,Stevenson/Hope(mjp),LINE,RAW0,INDO,QUAVIDA,No,GCD2,BART
811,17,Breadalbane,-34.8,149.5167,694,XARE,6,AUST,AUST,LACU,0,MEDI,MEDI,UPPL,Grazing land,Dry Sclerophyll Woodland,INOU,Yes,RADI,Dodson 1986(mjp),SMSP,RAW0,NOTA,QUAVIDA,No,GCD2,BART
812,14,Brooks Ridge Fen,-36.1583,148.5944,1450,C250,6,AUST,AUST,TFEN,0,NOTK,NOTK,NOTK,wet sclerophyll forest,wet sclerophyll forest,NOTK,Yes,RADI,Mooney et al 1997(mjp),SMSP,DIGI,OZ,QUAVIDA,No,GCD2,BART
813,13,Burralow Creek Swamp,-33.5333,150.6333,320,GT15,6,AUST,AUST,TFEN,0,NOTK,NOTK,NOTK,NOTK,NOTK,NOTK,No,RADI,Chalson (1989) (mjp),SMSP,DIGI,OZ,QUAVIDA,No,GCD2,BART
814,69,Chapple Vale Swamp,-38.6261,143.323,30,PTC3,6,AUST,AUST,TFEN,0,NOTK,NOTK,NOTK,Open forest,Open forest,NOTK,No,NOTK,Dodson (mjp),SMSP,DIGI,OZ,QUAVIDA,No,GCD2,BART
815,54,Club Lake,-36.4,148.3166,1980,CCMY,23,AUST,AUST,LACU,0,NOTK,NOTK,NOTK,Alpine herb field,Alpine herbs,NOTK,No,NOTK,Dodson et al. 1994 (mjp),SMSP,DIGI,OZ,QUAVIDA,No,GCD2,BART
819,58,Native Companion Lagoon,-27.6754,153.4107,20,CARE,2,AUST,AUST,COAS,0.5,SMAL,SMAL,COPL,undisturbed Eucalypt forest,Open Eucalypt forest (some rainforest),CLOS,Yes,CALO,Petherick et al 2008,AUTH,DIGI,NOTA,QUAVIDA,No,GCD2,BART
821,17,Notts Swamp,-33.8098,150.4076,682,GT15,6,AUST,AUST,TFEN,0,NOTK,NOTK,NOTK,NOTK,NOTK,NOTK,No,NOTK,Chalson 1989 unpub,SMSP,DIGI,OZ,QUAVIDA,No,GCD2,BART
822,18,Newnes Swamp,-33.3825,150.222222,1060,GT15,6,AUST,AUST,TFEN,0,NOTK,NOTK,NOTK,NOTK,NOTK,NOTK,No,NOTK,Chalson 1989 unpub,SMSP,DIGI,OZ,QUAVIDA,No,GCD2,BART
823,11,Kurnell Swamp,-34.0333,151.2167,2,XARE,5,AUST,AUST,TFEN,0,NOTK,NOTK,NOTK,Heathland,NOTK,NOTK,No,RADI,Johnson 1994 (mjp),SMSP,DIGI,OZ,QUAVIDA,No,GCD2,BART
824,33,Lago Lucone,45.55,10.4833,249,PTC3,5,EURO,ITAL,LACU,0,SMAL,MEDI,ROUP,Alnus glutinosa and cultivated field,mixed oak forest,NOTK,No,RADI,Valsecchi,NOTK,AUTH,NOTA,NOTA,No,GCD2,BART
825,31,Pian Segna,46.1805,8.6397,1162,PTC3,4,EURO,ITAL,TBOG,0,VESM,SMAL,MOUN,"Molinia coerulea, Sphagnum sp. on the bog and in the sourrandings Fagus sylvatica",Fagus forest,NOTK,No,RADI,Valsecchi,NOTK,AUTH,NOTA,NOTA,No,GCD2,BART
826,194,Lago di Fimon,45.4666,11.5333,23,PCMY,6,EURO,ITAL,LACU,3.9,SMAL,MEDI,ROUP,"forest with Quercus sp, Fraxinus, Ostrya and cultivated field",temperate forest with Quercus,NOTK,No,RADI,Valsecchi,NOTK,AUTH,NOTA,NOTA,No,GCD2,BART
827,106,Piano,46.3208,8.62,1439,PTC3,4,EURO,ITAL,TBOG,0,VESM,SMAL,MOUN,"Molinia coerulea, Carex sp. and Sphagnum in the sourranding Abies alba, Larix decidua, Betula pendula and Fagus sylvatica","Abies alba, Fagus sylvatica forest",NOTK,No,RADI,Valsecchi,NOTK,AUTH,NOTA,NOTA,No,GCD2,BART
828,358,Rotten Swamp_high-res study,-35.7,148.8833,1445,MMML,6,AUST,AUST,TFEN,0,NOTK,NOTK,NOTK,,,NOTK,No,RADI,Hope,NOTK,RAW0,INDO,QUAVIDA,No,GCD2,BART
831,11,Sundown Swamp,-41.1667,144.6667,10,MMML,6,AUST,AUST,TBOG,0,SMAL,SMAL,COPL,partly cleared heathland,tall shrubland/heath,CLOS,Yes,RADI,thp,LINE,RAW0,NOTA,QUAVIDA,No,GCD2,BART
832,110,Egg Lagoon,-39.65,143.95,20,ARPG,6,AUST,AUST,TBOG,0,SMAL,SMAL,COPL,Swamp,coastal open scrub heath,NOTK,No,NOTK,"D'Costa (1997) PhD Thesis, Monash",NOTK,RAW0,OZ,QUAVIDA,No,GCD2,BART
833,55,Prapoce,45.4236,14.075,480,XCM3,16,EURO,CROA,TBOG,0,MEDI,MEDI,ROUP,"Wet meadow, Filipendula ulmaria, Populus sp., Salix sp.","thermophilous oak forest, Quercus, Ostrya carp., Carpinus b., Fraxinus, Acer, Tilia, Corylus, Pinus",NOTK,Yes,RADI,Andric (2006) (mjp),NOTK,RAW0,NOTA,NOTA,No,GCD2,BART
836,28,Campo Lameiro PRD1,42.5464,-8.5292,320,CG2M,6,EURO,SPAI,TMOR,0,NOTK,NOTK,NOTK,"Quercus robur, Pinus pinaster, Erica arborea, Ulex europaeus, Pteridium aquifolium (& Eucalyptus, Genista, Betula, grasses)","Quercus robur, Pinus pinaster, Erica arborea, Ulex europaeus, Pteridium aquifolium (& Eucalyptus, Genista, Betula, grasses)",NOTK,Yes,RADI,Kaal et al (2008),SMSP,AUTH,NOTA,NOTA,No,GCD2,BART
837,41,Campo Lameiro PRD2,42.5455,-8.5291,310,CG2M,6,EURO,SPAI,TMOR,0,NOTK,NOTK,NOTK,"Quercus robur, Pinus pinaster, Erica arborea, Ulex europaeus, Pteridium aquifolium (& Eucalyptus, Genista, Betula, grasses)","Quercus robur, Pinus pinaster, Erica arborea, Ulex europaeus, Pteridium aquifolium (& Eucalyptus, Genista, Betula, grasses)",NOTK,Yes,RADI,Kaal et al (2008),SMSP,AUTH,NOTA,NOTA,No,GCD2,BART
838,39,Campo Lameiro PRD3,42.5444,-8.5298,295,CG2M,6,EURO,SPAI,TMOR,0,NOTK,NOTK,NOTK,"Quercus robur, Pinus pinaster, Erica arborea, Ulex europaeus, Pteridium aquifolium (& Eucalyptus, Genista, Betula, grasses)","Quercus robur, Pinus pinaster, Erica arborea, Ulex europaeus, Pteridium aquifolium (& Eucalyptus, Genista, Betula, grasses)",NOTK,Yes,RADI,Kaal et al (2008),AUTH,AUTH,NOTA,NOTA,No,GCD2,BART
839,47,Campo Lameiro PRD4,42.5444,-8.5277,270,CG2M,6,EURO,SPAI,TMOR,0,NOTK,NOTK,NOTK,"Quercus robur, Pinus pinaster, Erica arborea, Ulex europaeus, Pteridium aquifolium (& Eucalyptus, Genista, Betula, grasses)","Quercus robur, Pinus pinaster, Erica arborea, Ulex europaeus, Pteridium aquifolium (& Eucalyptus, Genista, Betula, grasses)",NOTK,Yes,RADI,Kaal et al (2008),AUTH,AUTH,NOTA,NOTA,No,GCD2,BART
840,44,Campo Lameiro PRD5,42.5441,-8.5288,290,CG2M,6,EURO,SPAI,TMOR,0,NOTK,NOTK,NOTK,"Quercus robur, Pinus pinaster, Erica arborea, Ulex europaeus, Pteridium aquifolium (& Eucalyptus, Genista, Betula, grasses)","Quercus robur, Pinus pinaster, Erica arborea, Ulex europaeus, Pteridium aquifolium (& Eucalyptus, Genista, Betula, grasses)",NOTK,Yes,RADI,Kaal et al (2008),AUTH,AUTH,NOTA,NOTA,No,GCD2,BART
842,121,Hoya del Castillo,41.4819,-0.1583,258,MMDW,5,EURO,SPAI,LACU,4.5,SMAL,SMAL,MOUN,evergreen and deciduous oak,Medit,NOTK,Yes,RADI,Davis and Stevenson(2007),AUTH,AUTH,NOTA,NOTA,No,GCD2,BART
845,130,Lagaccione,42.5667,11.85,355,CMGR,15,EURO,ITAL,LACU,0,SMAL,SMAL,NOTK,"Castanea, Olea and Vitis+mixed deciduous wood","mixed deciduous wood (Quercus cerris L.,Quercus pubescens Willd., mainly evergreen oaks on the southerly exposure rocky slopes)",CLOS,Yes,RADI,Magri (2008) (ALD),AUTH,AUTH,NOTA,NOTA,No,GCD2,BART
